date,volume,open,close,high,low,symbol
2008-10-10,79296181.0,85.7,96.8,100.0,85.0,AAPL
2008-10-13,55017170.0,104.68,110.26,110.53,101.02,AAPL
2008-10-14,70799596.0,116.26,104.08,116.4,103.14,AAPL
2008-10-15,56577695.0,103.84,97.95,107.0,97.89,AAPL
2008-10-16,70732875.0,99.77,101.89,103.43,91.74,AAPL
2008-10-17,62969711.0,99.6,97.4,102.04,97.01,AAPL
2008-10-20,55327434.0,99.78,98.44,100.03,93.64,AAPL
2008-10-21,78344909.0,96.95,91.49,97.9,91.16,AAPL
2008-10-22,80314583.0,97.37,96.87,101.25,92.93,AAPL
2008-10-23,59835774.0,96.51,98.23,99.25,91.9,AAPL
2008-10-24,56787793.0,90.33,96.38,97.9,90.11,AAPL
2008-10-27,43192456.0,95.07,92.09,97.63,91.86,AAPL
2008-10-28,58418200.0,95.43,99.91,100.5,92.37,AAPL
2008-10-29,69759700.0,100.86,104.55,109.54,99.94,AAPL
2008-10-30,58503130.0,108.23,111.04,112.19,107.61,AAPL
2008-10-31,59291831.0,107.4,107.59,110.78,105.14,AAPL
2008-11-03,37801380.0,105.93,106.96,109.1,104.86,AAPL
2008-11-04,49998779.0,109.99,110.99,111.79,106.67,AAPL
2008-11-05,44915163.0,108.91,103.3,109.72,102.99,AAPL
2008-11-06,47075542.0,101.08,99.1,102.78,98.0,AAPL
2008-11-07,39129879.0,99.24,98.24,99.85,95.72,AAPL
2008-11-10,40210214.0,100.17,95.88,100.4,94.5,AAPL
2008-11-11,43749871.0,94.81,94.77,97.17,92.26,AAPL
2008-11-12,42104581.0,92.43,90.12,93.24,90.01,AAPL
2008-11-13,66262918.0,89.87,96.44,96.44,86.02,AAPL
2008-11-14,50188530.0,93.76,90.24,93.99,90.0,AAPL
2008-11-17,41532997.0,88.48,88.14,90.55,87.26,AAPL
2008-11-18,43226932.0,89.64,89.91,90.99,86.86,AAPL
2008-11-19,41851701.0,89.44,86.29,91.58,86.21,AAPL
2008-11-20,61312137.0,85.24,80.49,86.45,80.0,AAPL
2008-11-21,56047364.0,81.93,82.58,84.12,79.14,AAPL
2008-11-24,51524734.0,85.21,92.95,94.79,84.84,AAPL
2008-11-25,44127030.0,94.63,90.8,94.7099,88.16,AAPL
2008-11-26,32160801.0,89.92,95.0,95.25,89.85,AAPL
2008-11-28,10757027.0,94.7,92.67,94.76,91.86,AAPL
2008-12-01,33005789.0,91.3,88.93,92.27,88.93,AAPL
2008-12-02,41050587.0,90.03,92.47,92.65,86.5,AAPL
2008-12-03,47864908.0,89.4,95.9,96.23,88.8,AAPL
2008-12-04,38988771.0,94.43,91.41,95.21,89.06,AAPL
2008-12-05,37300120.0,90.39,94.0,94.49,88.86,AAPL
2008-12-08,42346166.0,97.28,99.72,100.8,95.8,AAPL
2008-12-09,43003601.0,98.04,100.06,103.6,97.21,AAPL
2008-12-10,33514637.0,97.87,98.21,99.49,96.5,AAPL
2008-12-11,37260007.0,97.35,95.0,101.24,94.83,AAPL
2008-12-12,37243223.0,92.8,98.27,99.0,92.53,AAPL
2008-12-15,31858968.0,95.99,94.75,96.21,93.0,AAPL
2008-12-16,40159758.0,93.98,95.43,96.48,92.75,AAPL
2008-12-17,46431736.0,91.03,89.16,91.1,88.02,AAPL
2008-12-18,30633639.0,89.31,89.43,90.83,88.44,AAPL
2008-12-19,29105844.0,89.9396,90.0,90.94,88.8,AAPL
2008-12-22,30182216.0,90.02,85.74,90.03,84.69,AAPL
2008-12-23,22917026.0,86.87,86.38,87.87,85.9,AAPL
2008-12-24,9694994.0,86.14,85.04,86.25,84.55,AAPL
2008-12-26,11043071.0,86.64,85.81,87.42,85.24,AAPL
2008-12-29,24567225.0,86.52,86.61,87.62,85.07,AAPL
2008-12-30,34579620.0,87.42,86.29,88.05,84.72,AAPL
2008-12-31,21715763.0,85.97,85.35,87.74,85.34,AAPL
2009-01-02,26964210.0,85.88,90.75,91.04,85.16,AAPL
2009-01-05,42307804.0,93.17,94.58,96.18,92.71,AAPL
2009-01-06,46149129.0,95.95,93.02,97.17,92.39,AAPL
2009-01-07,27027958.0,91.81,91.01,92.5,90.26,AAPL
2009-01-08,24007584.0,90.43,92.7,93.15,90.04,AAPL
2009-01-09,19635107.0,93.21,90.58,93.38,90.14,AAPL
2009-01-12,22074434.0,90.46,88.66,90.99,87.55,AAPL
2009-01-13,28532683.0,88.24,87.71,89.7399,86.35,AAPL
2009-01-14,38285202.0,86.24,85.33,87.25,84.72,AAPL
2009-01-15,65829770.0,80.57,83.38,84.12,80.05,AAPL
2009-01-16,37445787.0,84.3,82.33,84.38,80.4,AAPL
2009-01-20,32886821.0,81.93,78.2,82.0,78.2,AAPL
2009-01-21,39287517.0,79.39,82.83,82.88,79.31,AAPL
2009-01-22,50340261.0,88.04,88.36,90.0,85.82,AAPL
2009-01-23,27277482.0,86.82,88.36,89.87,86.5,AAPL
2009-01-26,24979122.0,88.86,89.64,90.97,88.3,AAPL
2009-01-27,22017409.0,90.19,90.73,91.55,89.74,AAPL
2009-01-28,31385983.0,92.12,94.2,95.0,91.5,AAPL
2009-01-29,21185715.0,93.09,93.0,94.34,92.6,AAPL
2009-01-30,23277841.0,92.6,90.13,93.62,90.01,AAPL
2009-02-02,19938986.0,89.1,91.51,92.0,88.9,AAPL
2009-02-03,21408688.0,91.92,92.98,93.38,90.28,AAPL
2009-02-04,28871894.0,93.22,93.55,96.25,93.1,AAPL
2009-02-05,26764791.0,92.77,96.46,97.25,92.62,AAPL
2009-02-06,24540631.0,97.02,99.72,100.0,97.0,AAPL
2009-02-09,25535704.0,100.0,102.51,103.0,99.5,AAPL
2009-02-10,30332806.0,101.33,97.83,102.51,97.06,AAPL
2009-02-11,24110099.0,96.37,96.82,98.31,95.77,AAPL
2009-02-12,29190809.0,95.83,99.27,99.75,95.83,AAPL
2009-02-13,21752370.0,98.99,99.16,99.94,98.12,AAPL
2009-02-17,24184526.0,96.87,94.53,97.04,94.28,AAPL
2009-02-18,24420363.0,95.05,94.37,95.85,92.72,AAPL
2009-02-19,32957221.0,93.37,90.64,94.25,90.11,AAPL
2009-02-20,26796442.0,89.4,91.2,92.4,89.0,AAPL
2009-02-23,28105801.0,91.65,86.95,92.0,86.51,AAPL
2009-02-24,28824737.0,87.4475,90.25,90.89,87.0,AAPL
2009-02-25,29761143.0,89.86,91.16,92.92,89.25,AAPL
2009-02-26,22501991.0,92.0,89.19,92.92,88.96,AAPL
2009-02-27,25240864.0,87.93,89.31,91.3,87.67,AAPL
2009-03-02,27534710.0,88.12,87.94,91.2,87.67,AAPL
2009-03-03,25869274.0,88.93,88.37,90.74,87.88,AAPL
2009-03-04,26483089.0,90.18,91.17,92.77,89.45,AAPL
2009-03-05,25246234.0,90.46,88.84,91.87,88.45,AAPL
2009-03-06,36112366.0,88.34,85.3,88.4,82.33,AAPL
2009-03-09,24945622.0,84.18,83.11,87.6,82.57,AAPL
2009-03-10,30160893.0,84.87,88.6275,89.17,84.36,AAPL
2009-03-11,30242322.0,89.81,92.68,94.07,89.58,AAPL
2009-03-12,27457620.0,92.9,96.35,96.58,92.0,AAPL
2009-03-13,21474296.0,96.3,95.93,97.2,95.01,AAPL
2009-03-16,28483820.0,96.53,95.42,97.39,94.18,AAPL
2009-03-17,28143586.0,95.24,99.66,99.69,95.07,AAPL
2009-03-18,28435765.0,99.91,101.52,103.48,99.72,AAPL
2009-03-19,17868495.0,101.85,101.62,103.2,100.25,AAPL
2009-03-20,24846489.0,102.09,101.59,103.11,100.57,AAPL
2009-03-23,23805871.0,102.71,107.66,108.16,101.75,AAPL
2009-03-24,22945436.0,106.36,106.501,109.44,105.4,AAPL
2009-03-25,23094698.0,107.58,106.49,108.36,103.86,AAPL
2009-03-26,22008968.0,107.83,109.87,109.98,107.58,AAPL
2009-03-27,17608669.0,108.24,106.85,108.53,106.4,AAPL
2009-03-30,17959335.0,104.51,104.49,105.01,102.61,AAPL
2009-03-31,20359987.0,105.45,105.12,107.45,105.0,AAPL
2009-04-01,21056938.0,104.09,108.69,109.0,103.89,AAPL
2009-04-02,29013066.0,110.145,112.71,114.75,109.78,AAPL
2009-04-03,22726609.0,114.19,115.99,116.13,113.52,AAPL
2009-04-06,23500726.0,114.94,118.45,118.75,113.28,AAPL
2009-04-07,19170924.0,116.53,115.0,116.67,114.19,AAPL
2009-04-08,16272481.0,115.43,116.32,116.79,114.58,AAPL
2009-04-09,18962010.0,118.42,119.57,120.0,117.96,AAPL
2009-04-13,13809579.0,120.01,120.22,120.98,119.0,AAPL
2009-04-14,16241275.0,119.57,118.31,120.17,117.25,AAPL
2009-04-15,14750970.0,117.2,117.64,118.25,115.76,AAPL
2009-04-16,21199366.0,119.19,121.45,123.15,118.79,AAPL
2009-04-17,17774382.0,121.18,123.42,124.25,120.25,AAPL
2009-04-20,16666217.0,121.73,120.5,122.99,119.16,AAPL
2009-04-21,16810144.0,118.89,121.76,122.14,118.6,AAPL
2009-04-22,33524896.0,122.63,121.51,125.35,121.2,AAPL
2009-04-23,33754099.0,126.62,125.4,127.2,123.51,AAPL
2009-04-24,19319023.0,124.64,123.9,125.14,122.97,AAPL
2009-04-27,17171919.0,122.9,124.73,125.0,122.66,AAPL
2009-04-28,16280594.0,123.3501,123.902,126.21,123.26,AAPL
2009-04-29,16366365.0,124.85,125.14,126.85,123.83,AAPL
2009-04-30,17802254.0,126.22,125.83,127.0,124.92,AAPL
2009-05-01,14199605.0,125.8,127.24,127.95,125.8,AAPL
2009-05-04,21770742.0,128.24,132.07,132.25,127.68,AAPL
2009-05-05,14228616.0,131.75,132.71,132.86,131.12,AAPL
2009-05-06,16915788.0,133.33,132.5,133.5,130.22,AAPL
2009-05-07,18996275.0,132.33,129.06,132.39,127.9,AAPL
2009-05-08,16715152.0,129.04,129.19,131.2342,126.26,AAPL
2009-05-11,14456531.0,127.37,129.57,130.96,127.12,AAPL
2009-05-12,21767115.0,129.56,124.42,129.71,123.25,AAPL
2009-05-13,21284603.0,123.21,119.49,124.02,119.38,AAPL
2009-05-14,15996710.0,119.78,122.95,123.53,119.7,AAPL
2009-05-15,13126820.0,122.32,122.42,124.62,121.61,AAPL
2009-05-18,16395908.0,123.73,126.65,126.7,121.57,AAPL
2009-05-19,13300787.0,126.82,127.45,129.31,125.74,AAPL
2009-05-20,13884720.0,127.63,125.87,129.21,125.3,AAPL
2009-05-21,14577894.0,125.15,124.18,126.78,122.89,AAPL
2009-05-22,10645315.0,124.05,122.5,124.18,121.75,AAPL
2009-05-26,22747347.0,124.76,130.78,130.83,124.55,AAPL
2009-05-27,23105810.0,131.78,133.05,134.98,130.91,AAPL
2009-05-28,17412504.0,133.45,135.07,135.39,132.03,AAPL
2009-05-29,16309086.0,135.39,135.81,135.9,133.85,AAPL
2009-06-01,16166712.0,136.47,139.35,139.99,136.0,AAPL
2009-06-02,16293676.0,138.99,139.49,141.34,138.35,AAPL
2009-06-03,20185656.0,140.0,140.95,141.11,139.07,AAPL
2009-06-04,19665427.0,140.13,143.74,144.18,140.04,AAPL
2009-06-05,22585482.0,145.31,144.67,146.4,143.21,AAPL
2009-06-08,33273239.0,143.82,143.85,144.23,139.43,AAPL
2009-06-09,24177268.0,143.81,142.72,144.56,140.55,AAPL
2009-06-10,24599961.0,142.28,140.25,142.35,138.3,AAPL
2009-06-11,18743693.0,139.55,139.95,141.56,138.55,AAPL
2009-06-12,20110176.0,138.81,136.97,139.1,136.04,AAPL
2009-06-15,19283873.0,136.01,136.09,136.93,134.89,AAPL
2009-06-16,18385164.0,136.66,136.35,138.47,136.1,AAPL
2009-06-17,20407596.0,136.67,135.58,137.45,134.53,AAPL
2009-06-18,15274289.0,136.11,135.88,138.0,135.59,AAPL
2009-06-19,25780518.0,138.07,139.48,139.5,136.9,AAPL
2009-06-22,22675441.0,140.67,137.37,141.56,136.33,AAPL
2009-06-23,25233210.0,136.4,134.01,136.95,132.88,AAPL
2009-06-24,17340169.0,135.42,136.22,137.5,134.86,AAPL
2009-06-25,21060313.0,135.75,139.86,140.2,135.21,AAPL
2009-06-26,15695426.0,139.79,142.44,143.56,139.74,AAPL
2009-06-29,20273042.0,143.46,141.97,143.95,141.54,AAPL
2009-06-30,15500120.0,142.58,142.43,143.8,141.8,AAPL
2009-07-01,14795450.0,143.5,142.83,144.66,142.52,AAPL
2009-07-02,13236264.0,141.25,140.02,142.83,139.79,AAPL
2009-07-06,17810219.0,138.7,138.61,138.99,136.25,AAPL
2009-07-07,16492156.0,138.48,135.4,139.68,135.18,AAPL
2009-07-08,20568864.0,135.92,137.22,138.04,134.42,AAPL
2009-07-09,12255105.0,137.76,136.36,137.99,135.93,AAPL
2009-07-10,15902608.0,136.34,138.52,138.97,136.32,AAPL
2009-07-13,17277642.0,139.54,142.34,142.34,137.53,AAPL
2009-07-14,12410774.0,142.03,142.27,143.18,141.161,AAPL
2009-07-15,17342302.0,145.04,146.88,147.0,144.32,AAPL
2009-07-16,14056023.0,145.76,147.52,148.02,145.57,AAPL
2009-07-17,21409093.0,149.08,151.75,152.02,148.63,AAPL
2009-07-20,26261241.0,153.27,152.909,155.036,150.89,AAPL
2009-07-21,31242187.0,153.29,151.51,153.43,149.75,AAPL
2009-07-22,31217976.0,157.79,156.74,158.73,156.11,AAPL
2009-07-23,18820054.0,156.63,157.82,158.44,155.56,AAPL
2009-07-24,15655702.0,156.95,159.986,160.0,156.5,AAPL
2009-07-27,15475401.0,160.17,160.1,160.88,157.26,AAPL
2009-07-28,12984019.0,158.88,160.0,160.105,157.6,AAPL
2009-07-29,13658150.0,158.9,160.03,160.45,158.25,AAPL
2009-07-30,16771544.0,161.7,162.79,164.72,161.5,AAPL
2009-07-31,15096136.0,162.9881,163.39,165.0,162.91,AAPL
2009-08-03,14079982.0,165.21,166.43,166.64,164.87,AAPL
2009-08-04,14136053.0,164.93,165.55,165.57,164.21,AAPL
2009-08-05,15113619.0,165.75,165.11,167.39,164.21,AAPL
2009-08-06,12206233.0,165.58,163.91,166.51,163.09,AAPL
2009-08-07,13838704.0,165.49,165.51,166.6,164.8,AAPL
2009-08-10,10729827.0,165.66,164.72,166.6,163.66,AAPL
2009-08-11,12696022.0,163.69,162.83,164.38,161.88,AAPL
2009-08-12,15895377.0,162.55,165.31,166.71,162.46,AAPL
2009-08-13,15720085.0,166.65,168.42,168.67,166.5,AAPL
2009-08-14,10930325.0,167.94,166.78,168.2267,165.53,AAPL
2009-08-17,18727893.0,163.55,159.59,163.59,159.42,AAPL
2009-08-18,15397671.0,161.63,164.0,164.24,161.41,AAPL
2009-08-19,14759695.0,162.75,164.6,165.3,162.45,AAPL
2009-08-20,12221390.0,164.98,166.33,166.72,164.61,AAPL
2009-08-21,14857867.0,167.65,169.22,169.37,166.8,AAPL
2009-08-24,14533168.0,170.12,169.06,170.71,168.27,AAPL
2009-08-25,11584049.0,169.4599,169.4,170.94,169.13,AAPL
2009-08-26,10857067.0,168.92,167.41,169.55,166.76,AAPL
2009-08-27,16042118.0,168.75,169.45,169.57,164.83,AAPL
2009-08-28,16209204.0,172.27,170.05,172.49,168.53,AAPL
2009-08-31,11126441.0,168.16,168.21,168.85,166.5,AAPL
2009-09-01,16750805.0,167.99,165.298,170.0,164.94,AAPL
2009-09-02,13014301.0,164.62,165.18,167.61,164.11,AAPL
2009-09-03,10503673.0,166.44,166.55,167.1,165.0,AAPL
2009-09-04,13379522.0,167.2757,170.31,170.7,167.09,AAPL
2009-09-08,11251661.0,172.98,172.93,173.14,172.0,AAPL
2009-09-09,28974698.0,172.78,171.14,174.47,169.7,AAPL
2009-09-10,17540478.0,172.06,172.56,173.25,170.81,AAPL
2009-09-11,12454009.0,172.91,172.16,173.18,170.87,AAPL
2009-09-14,11500373.0,170.83,173.72,173.9,170.25,AAPL
2009-09-15,15231079.0,174.04,175.16,175.65,173.59,AAPL
2009-09-16,26928357.0,177.99,181.87,182.75,177.88,AAPL
2009-09-17,28948852.0,181.98,184.55,186.79,181.97,AAPL
2009-09-18,21490980.0,185.83,185.02,186.55,184.76,AAPL
2009-09-21,15632701.0,184.29,184.02,185.16,181.62,AAPL
2009-09-22,12748713.0,185.19,184.48,185.38,182.85,AAPL
2009-09-23,21215709.0,185.4,185.5,188.9,185.03,AAPL
2009-09-24,19674013.0,187.2,183.82,187.7,182.77,AAPL
2009-09-25,15910266.0,182.01,182.37,185.5,181.44,AAPL
2009-09-28,12056957.0,183.87,186.1519,186.68,183.33,AAPL
2009-09-29,12332825.0,186.73,185.38,187.4,184.31,AAPL
2009-09-30,19268505.0,186.13,185.35,186.45,182.6127,AAPL
2009-10-01,18739577.0,185.35,180.8599,186.22,180.7,AAPL
2009-10-02,19765524.0,181.41,184.9,185.94,181.35,AAPL
2009-10-05,15111866.0,186.2,186.024,186.86,184.2701,AAPL
2009-10-06,21610125.0,187.74,190.01,190.01,187.3,AAPL
2009-10-07,16630987.0,189.76,190.25,190.55,189.032,AAPL
2009-10-08,15650328.0,190.66,189.27,191.45,188.89,AAPL
2009-10-09,10478335.0,188.97,190.47,190.7,188.62,AAPL
2009-10-12,10291108.0,191.02,190.81,191.51,189.64,AAPL
2009-10-13,12429226.0,190.63,190.02,191.17,189.7,AAPL
2009-10-14,13419977.0,192.25,191.29,192.32,190.23,AAPL
2009-10-15,13340682.0,189.63,190.56,190.92,189.53,AAPL
2009-10-16,15407827.0,189.35,188.05,190.36,187.84,AAPL
2009-10-19,33641948.0,187.85,189.86,190.0,185.55,AAPL
2009-10-20,40749212.0,200.6,198.76,201.75,197.85,AAPL
2009-10-21,42633075.0,199.52,204.92,208.7099,199.23,AAPL
2009-10-22,28263405.0,204.7,205.2,207.85,202.51,AAPL
2009-10-23,15028062.0,205.7,203.94,205.8,203.23,AAPL
2009-10-26,17297669.0,203.67,202.48,206.75,200.1,AAPL
2009-10-27,27019639.0,201.66,197.37,202.81,196.45,AAPL
2009-10-28,29228031.0,197.71,192.4,198.02,191.1,AAPL
2009-10-29,20371723.0,195.0,196.35,196.81,192.14,AAPL
2009-10-30,25625842.0,196.056,188.5,196.8,186.0667,AAPL
2009-11-02,24271033.0,189.8,189.31,192.88,185.57,AAPL
2009-11-03,18661702.0,187.85,188.75,189.52,185.92,AAPL
2009-11-04,17419357.0,190.73,190.81,193.85,190.23,AAPL
2009-11-05,13734657.0,192.4,194.0301,195.0,191.82,AAPL
2009-11-06,10543909.0,192.51,194.34,195.19,192.4,AAPL
2009-11-09,18887669.0,196.94,201.46,201.9,196.26,AAPL
2009-11-10,14328340.0,201.02,202.98,204.98,201.01,AAPL
2009-11-11,15859930.0,204.56,203.25,205.0,201.83,AAPL
2009-11-12,12996579.0,203.14,201.99,204.87,201.43,AAPL
2009-11-13,12261723.0,202.87,204.45,204.83,202.07,AAPL
2009-11-16,17328717.0,205.48,206.63,208.0,205.01,AAPL
2009-11-17,14136252.0,206.08,207.0,207.44,205.0,AAPL
2009-11-18,13368252.0,206.54,205.96,207.0,204.0,AAPL
2009-11-19,19368789.0,204.61,200.51,204.61,199.8,AAPL
2009-11-20,14531795.0,199.15,199.92,200.39,197.76,AAPL
2009-11-23,16969833.0,203.0,205.88,206.0,202.95,AAPL
2009-11-24,11372742.0,205.33,204.44,205.88,202.9,AAPL
2009-11-25,10237473.0,205.4,204.19,205.65,203.76,AAPL
2009-11-27,10544892.0,199.22,200.59,202.96,198.37,AAPL
2009-11-30,15173418.0,201.11,199.91,201.68,198.77,AAPL
2009-12-01,16634269.0,202.24,196.97,202.77,196.83,AAPL
2009-12-02,25543958.0,198.96,196.23,201.42,195.75,AAPL
2009-12-03,16024699.0,197.42,196.48,198.98,196.27,AAPL
2009-12-04,29539524.0,199.6995,193.32,199.88,190.28,AAPL
2009-12-07,25527094.0,193.32,188.95,193.77,188.68,AAPL
2009-12-08,24657040.0,189.36,189.87,192.35,188.7,AAPL
2009-12-09,24456455.0,191.28,197.8,198.16,190.31,AAPL
2009-12-10,17488165.0,199.5,196.43,199.7,196.12,AAPL
2009-12-11,15349054.0,197.78,194.67,198.0,193.43,AAPL
2009-12-14,17706732.0,195.37,196.98,197.43,192.56,AAPL
2009-12-15,14989779.0,195.83,194.17,197.51,193.27,AAPL
2009-12-16,12609962.0,195.1,195.03,196.5,194.55,AAPL
2009-12-17,13886128.0,194.26,191.86,195.0,191.0,AAPL
2009-12-18,21741188.0,193.17,195.43,195.503,192.6,AAPL
2009-12-21,21870444.0,196.05,198.23,199.75,195.67,AAPL
2009-12-22,12482196.0,199.44,200.36,200.85,198.66,AAPL
2009-12-23,12340141.0,201.25,202.1,202.38,200.81,AAPL
2009-12-24,17888855.0,203.55,209.04,209.35,203.35,AAPL
2009-12-28,23014875.0,211.72,211.61,213.95,209.611,AAPL
2009-12-29,15900153.0,212.63,209.1,212.72,208.73,AAPL
2009-12-30,14717244.0,208.83,211.64,212.0,208.31,AAPL
2009-12-31,12585019.0,213.13,210.732,213.35,210.56,AAPL
2010-01-04,17632850.0,213.43,214.01,214.5,212.38,AAPL
2010-01-05,21496472.0,214.6,214.38,215.59,213.25,AAPL
2010-01-06,19719942.0,214.38,210.97,215.23,210.75,AAPL
2010-01-07,17040332.0,211.75,210.58,212.0,209.05,AAPL
2010-01-08,15995433.0,210.3,211.98,212.0,209.06,AAPL
2010-01-11,16508195.0,212.8,210.11,213.0,208.45,AAPL
2010-01-12,21230682.0,209.19,207.72,209.77,206.42,AAPL
2010-01-13,21596005.0,207.87,210.65,210.93,204.1,AAPL
2010-01-14,15396973.0,210.11,209.43,210.46,209.02,AAPL
2010-01-15,21225424.0,210.93,205.93,211.6,205.87,AAPL
2010-01-19,26071560.0,208.33,215.04,215.19,207.24,AAPL
2010-01-20,21862556.0,214.91,211.725,215.55,209.5,AAPL
2010-01-21,21717595.0,212.08,208.072,213.3138,207.21,AAPL
2010-01-22,31491222.0,206.78,197.75,207.5,197.16,AAPL
2010-01-25,38055353.0,202.51,203.075,204.7,200.19,AAPL
2010-01-26,66681098.0,205.95,205.94,213.71,202.58,AAPL
2010-01-27,61518790.0,206.85,207.884,210.58,199.531,AAPL
2010-01-28,41909438.0,204.93,199.29,205.5,198.7,AAPL
2010-01-29,44497455.0,201.08,192.063,202.2,190.25,AAPL
2010-02-01,26779711.0,192.37,194.73,196.0,191.3,AAPL
2010-02-02,24940659.0,195.91,195.86,196.32,193.38,AAPL
2010-02-03,21975967.0,195.17,199.23,200.2,194.42,AAPL
2010-02-04,27056566.0,196.73,192.05,198.37,191.57,AAPL
2010-02-05,30365730.0,192.625,195.46,196.0,190.85,AAPL
2010-02-08,17078117.0,195.69,194.12,197.88,194.0,AAPL
2010-02-09,22598581.0,196.42,196.19,197.5,194.75,AAPL
2010-02-10,13214855.0,195.89,195.116,196.6,194.26,AAPL
2010-02-11,19644919.0,194.88,198.67,199.75,194.06,AAPL
2010-02-12,23398414.0,198.11,200.38,201.64,195.5,AAPL
2010-02-16,19422723.0,201.94,203.4,203.69,201.52,AAPL
2010-02-17,15584130.0,204.19,202.55,204.31,200.86,AAPL
2010-02-18,15084937.0,201.63,202.928,203.89,200.92,AAPL
2010-02-19,14847338.0,201.86,201.67,203.2,201.11,AAPL
2010-02-22,13954396.0,202.34,200.416,202.5,199.19,AAPL
2010-02-23,20546313.0,200.0,197.059,201.33,195.71,AAPL
2010-02-24,16442278.0,198.23,200.55,201.44,197.84,AAPL
2010-02-25,23755654.0,197.38,202.0,202.86,196.89,AAPL
2010-02-26,18116627.0,202.38,204.62,205.17,202.0,AAPL
2010-03-01,19644400.0,205.75,208.99,209.5,205.45,AAPL
2010-03-02,20233436.0,209.93,208.85,210.83,207.74,AAPL
2010-03-03,13294242.0,208.94,209.33,209.87,207.94,AAPL
2010-03-04,13071768.0,209.28,210.71,210.92,208.63,AAPL
2010-03-05,32127307.0,214.94,218.95,219.7,214.63,AAPL
2010-03-08,15352977.0,220.01,219.08,220.09,218.25,AAPL
2010-03-09,32862290.0,218.31,223.02,225.0,217.89,AAPL
2010-03-10,21292149.0,223.8295,224.84,225.48,223.2,AAPL
2010-03-11,14488934.0,223.91,225.5,225.5,223.32,AAPL
2010-03-12,14860567.0,227.37,226.6,227.73,225.75,AAPL
2010-03-15,17625013.0,225.38,223.84,225.5,220.25,AAPL
2010-03-16,15960948.0,224.18,224.45,224.98,222.51,AAPL
2010-03-17,16105471.0,224.9,224.12,226.45,223.27,AAPL
2010-03-18,12218159.0,224.1,224.65,225.0,222.61,AAPL
2010-03-19,19980164.0,224.79,222.2499,225.24,221.23,AAPL
2010-03-22,16300662.0,220.47,224.75,226.0,220.15,AAPL
2010-03-23,21514949.0,225.64,228.36,228.78,224.1,AAPL
2010-03-24,21367176.0,227.64,229.37,230.2,227.51,AAPL
2010-03-25,19402382.0,230.92,226.65,230.97,226.25,AAPL
2010-03-26,22888305.0,228.95,230.9,231.95,228.55,AAPL
2010-03-29,19311705.0,233.0,232.39,233.8699,231.62,AAPL
2010-03-30,18832475.0,236.6027,235.845,237.48,234.25,AAPL
2010-03-31,12905356.0,235.49,235.0,236.61,234.46,AAPL
2010-04-01,21540857.0,237.49,235.97,238.73,232.75,AAPL
2010-04-05,24445667.0,234.975,238.49,238.51,234.77,AAPL
2010-04-06,15964574.0,238.2,239.54,240.24,237.0,AAPL
2010-04-07,22446433.0,239.72,240.6,241.92,238.6601,AAPL
2010-04-08,20463110.0,240.44,239.95,241.54,238.04,AAPL
2010-04-09,11935092.0,241.43,241.79,241.89,240.46,AAPL
2010-04-12,11900548.0,242.2,242.29,243.07,241.81,AAPL
2010-04-13,10935745.0,241.86,242.43,242.8,241.11,AAPL
2010-04-14,14431222.0,245.28,245.69,245.81,244.07,AAPL
2010-04-15,13455569.0,245.78,248.92,249.03,245.51,AAPL
2010-04-16,26805138.0,248.57,247.4,251.14,244.55,AAPL
2010-04-19,20247088.0,247.03,247.07,247.89,241.77,AAPL
2010-04-20,26368562.0,248.54,244.59,249.25,242.955,AAPL
2010-04-21,35085400.0,258.805,259.22,260.25,255.73,AAPL
2010-04-22,28336545.0,258.24,266.4695,266.75,256.2,AAPL
2010-04-23,28462622.0,267.99,270.83,272.18,267.0,AAPL
2010-04-26,17109573.0,271.88,269.5,272.46,268.19,AAPL
2010-04-27,25271632.0,267.27,262.04,267.84,260.52,AAPL
2010-04-28,27085710.0,263.25,261.6,264.0,256.41,AAPL
2010-04-29,19958535.0,263.02,268.64,270.0,262.01,AAPL
2010-04-30,19373668.0,269.31,261.09,270.57,261.0,AAPL
2010-05-03,16226333.0,263.84,266.35,267.88,262.88,AAPL
2010-05-04,25850240.0,262.89,258.68,263.29,256.75,AAPL
2010-05-05,31539298.0,253.03,255.985,258.14,248.73,AAPL
2010-05-06,45923556.0,253.83,246.25,258.25,199.25,AAPL
2010-05-07,59857756.0,243.71,235.86,246.57,225.21,AAPL
2010-05-10,35153744.0,250.25,253.99,254.65,248.53,AAPL
2010-05-11,30369687.0,251.84,256.52,259.89,250.5,AAPL
2010-05-12,23370625.0,259.245,262.09,263.13,258.7,AAPL
2010-05-13,21418218.0,263.22,258.36,265.0,256.4,AAPL
2010-05-14,27120051.0,255.165,253.82,256.48,249.5,AAPL
2010-05-17,27244036.0,254.7,254.22,256.18,247.71,AAPL
2010-05-18,27952708.0,256.98,252.36,258.55,250.26,AAPL
2010-05-19,36633058.0,249.5,248.34,252.92,244.85,AAPL
2010-05-20,45818391.0,241.88,237.76,243.85,236.21,AAPL
2010-05-21,43709705.0,232.82,242.32,244.5,231.35,AAPL
2010-05-24,26936813.0,247.28,246.76,250.9,246.26,AAPL
2010-05-25,37428471.0,239.35,245.22,246.76,237.16,AAPL
2010-05-26,30380292.0,250.08,244.109,252.13,243.75,AAPL
2010-05-27,23795005.0,250.6,253.35,253.89,249.11,AAPL
